0x22f29e24ddc39dffd44e1907975512e59aec1d60,0xbcab4a31d8e936c5fc35d61a0665ba17572e9c90,GSE,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,6500024,0x327d990e392e079280dd7d2723753d404dcea799f182edb4fded636b93c347d4,60000,20000000000,52622,2018-10-12 15:49:44
0x46d09a3b8a968a10b798297cfc5f2a2af82a4775,0x78a9d6e2e558681a589e31c181ce755b00f75c52,GSE,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,6500052,0x039aa32065679efcaba73004a992d612b1658b71072d1bec0697e4af5234a344,200000,5000000000,37622,2018-10-12 15:58:09
0x22f29e24ddc39dffd44e1907975512e59aec1d60,0x22f29e24ddc39dffd44e1907975512e59aec1d60,GSE,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,6500066,0xf46e82e9d35b0c3b3929fa8a0d9517a54b05c94aacc29106d525c490b91a4738,60000,20000000000,37622,2018-10-12 16:02:40
0x396563e8c5148b0f6afe87cef65274be998c3990,0x58b78f9914886c690526e63fe75683150803489f,GSE,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,6502018,0xd14a18058cdeee63307fd656005a13ab59087e5ddcd9ea00147ec314f41e08fb,60000,6195522560,22686,2018-10-12 23:48:07
0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x6c8e87458db952ec8061d94bff815827717989a4,GSE,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,6502097,0x08b8f836158a068200997e09aab14826cafb213d0254dd7fa88fc12d3c394d17,200000,14278000000,37814,2018-10-13 00:06:42
